date,symbol,open,high,low,PX,BUX,BET,BTE,CRE,WIG,AEX,CAC,DAX,FTMIB,UKX,IBC,ATX,OMXS30,OMXN40,SX5E,SMI,EURCZK,EURHUF,EURRON,EURPLN,EURGBP
2017-08-23,PSECZ:PX,39.615655070034784,39.720213191328334,39.498458054958505,39.49960704530239,124.13513629040213,1820.7777898890365,1934.55,1162.5,14715.05704153788,519.35999,50.244999,12174.3,21620.279,8008.602252017704,10338.1,3184.8201,1542.1361,1567.366,3438.6299,8958.4902,26.10988,304.13,4.5871,4.26093,0.92184
2017-08-24,PSECZ:PX,39.504581665598366,39.695380634364426,39.46550235874267,39.621436455706096,124.71219310236056,1821.2429484522588,1931.95,1162.99,14996.699326766884,519.09998,50.189999,12180.83,21729.869,8002.095955230975,10357.4,3205.0901,1537.9889,1571.1615,3444.73,8943.04,26.10077,304.336,4.5841,4.26004,0.92564
2017-08-29,PSECZ:PX,39.74542482280662,39.76921689544151,39.13604076886769,39.19168351938478,123.10184785452643,1807.3403530909054,1905.77,1160.46,15138.499843650445,510.03,49.455002,11945.88,21408.619,7980.151610728035,10192.6,3168.8201,1520.9043,1551.6272,3388.22,8814.54,26.0591,305.76,4.59655,4.25329,0.91946
2017-08-30,PSECZ:PX,39.10576653506937,39.5216997651471,39.10576653506937,39.40526910037395,123.92558360034002,1791.0583368712105,1901.88,1155.8101,15294.425215908983,513.01001,49.685001,12002.47,21503.461,7996.677451576479,10245.8,3201.4299,1535.964,1567.9501,3403.71,8851.2598,26.10996,305.86,4.59315,4.24716,0.92104
2017-08-31,PSECZ:PX,39.48749577345974,39.62642949171368,39.16088639712246,39.23419120426749,124.61360952359145,1752.8228136054422,1892.3101,1160.51,15275.184728050688,516.03998,49.959999,12055.84,21670.02,8115.751873129601,10299.5,3232.8301,1546.8596,1586.3016,3421.47,8925.4502,26.05559,305.683,4.59375,4.25355,0.91558
2017-09-04,PSECZ:PX,39.15812690247962,39.36082815531898,39.038192134731574,39.32021126911676,122.38350374024108,1745.7332652018395,1902.14,1165.4399,15366.363932768503,516.27002,50.099998,12102.21,21790.619,8106.878213121568,10243.2,3245.22,1551.8914,1587.6414,3430.4199,8864.46,26.09752,306.13,4.59895,4.23254,0.91422
2017-09-05,PSECZ:PX,39.31587255367734,39.36414767589769,39.130434782608695,39.28522168242632,123.14674054928989,1753.019776346706,1898.41,1158.96,15300.333338041499,515.46002,49.965,12123.71,21737.689,8069.300536281055,10179.8,3226.6299,1546.9886,1579.4764,3420.8601,8869.5596,26.1004,306.432,4.5964,4.24794,0.9137
2017-09-07,PSECZ:PX,39.25219115435705,39.35557910077759,39.01401595926974,39.02512059055195,123.25600482800242,1734.8409127972081,1896.09,1148.8,15171.629312112207,518.83002,50.215,12296.63,21722.51,8110.812618559414,10124.9,3237.22,1553.0245,1579.1467,3447.6599,8906.6602,26.11523,306.545,4.59905,4.24357,0.91199
2017-09-11,PSECZ:PX,39.10909138258809,39.29981326106839,39.10909138258809,39.19487793033826,123.37696602692452,1752.4290436219717,1864.64,1148.08,15238.718686506865,523.96002,50.875,12475.24,22134.109,8229.001565084192,10322.6,3260.54,1572.1628,1591.3383,3495.1899,8982.2305,26.11132,307.155,4.5986,4.25735,0.90091
2017-09-12,PSECZ:PX,39.212944696206456,39.71821382192615,39.18881129596359,39.68910051369666,123.63305442183497,1740.8041512714628,1853.26,1138.87,15136.764510156001,526.58002,51.165001,12524.77,22233.4,8224.99933317033,10336.2,3282.95,1580.1309,1603.2151,3512.5601,9053.6201,26.1049,307.983,4.601,4.28269,0.89978
2017-09-13,PSECZ:PX,39.74286577983467,40.093496377840154,39.70105097110098,40.0628066099622,123.52585290610256,1747.6871793757066,1843.62,1120.65,15132.40922163249,528.69,51.264999,12553.57,22233.301,8295.712808291553,10371.0,3280.4099,1580.0385,1601.2694,3523.1399,9053.8301,26.06732,308.592,4.6004,4.2769,0.88958
2017-09-14,PSECZ:PX,40.02268146320154,40.16140664158,39.89316835401323,39.98053356427372,123.63875867241703,1743.3143229591003,1827.78,1112.0601,15141.519613116256,529.34003,51.330002,12540.45,22281.141,8299.080950105796,10361.1,3283.99,1587.5245,1605.566,3526.48,9071.4297,26.0962,309.314,4.60275,4.27622,0.87906
2017-09-18,PSECZ:PX,40.27235867679424,40.30646337949595,40.146304231879796,40.193815557966886,124.59661075263233,1738.5756498483415,1786.26,1091.89,15098.874480915923,529.31,51.369999,12559.39,22364.74,8171.236509474348,10338.4,3291.8601,1582.7836,1605.4677,3526.74,9048.1104,26.09904,308.092,4.59915,4.28158,0.88766
2017-09-19,PSECZ:PX,40.18944229304556,40.25572104384818,40.082936554761574,40.13159205390569,123.64000803192042,1733.6281308746347,1799.17,1114.66,15137.155294139648,528.65997,51.455002,12561.79,22425.42,8254.947124767394,10378.4,3290.46,1584.4261,1601.915,3531.1799,9093.2002,26.10188,308.768,4.60135,4.27756,0.88132
2017-09-20,PSECZ:PX,40.172679816320596,40.24133139574798,40.10863057741348,40.167314254330705,122.91329828409236,1722.3261044526134,1815.8199,1112.51,15140.132065059814,528.65997,51.48,12569.17,22355.58,8271.098953594177,10292.1,3289.1399,1585.3798,1604.7361,3525.55,9095.6504,26.07369,310.04,4.5973,4.27668,0.8792
2017-09-21,PSECZ:PX,40.20746344802224,40.33222405161788,40.16216575194751,40.222818599234,122.9614975090989,1714.916636765937,1843.99,1117.98,15050.110867343592,528.46997,51.764999,12600.03,22491.73,8207.703754759834,10297.0,3296.8601,1596.3124,1613.8197,3539.5901,9134.1299,26.04989,309.928,4.59855,4.26636,0.88501
2017-09-25,PSECZ:PX,40.19263950538755,40.19916939769809,39.92299336409296,40.004809073631066,122.43217341296742,1715.3878988855668,1858.72,1108.78,14903.515032771207,527.78003,51.810001,12594.81,22389.57,8333.093656554589,10216.5,3301.1101,1604.0985,1618.301,3537.8101,9140.4697,26.03412,311.257,4.59875,4.2873,0.87618
2017-09-26,PSECZ:PX,39.998601957796794,40.14954442643974,39.88414301357215,40.04008233085898,119.84802882577364,1726.2926818665912,1866.23,1102.0699,14731.701687765664,528.5,51.82,12605.2,22430.65,8304.068067064067,10189.6,3291.55,1610.7561,1611.1478,3536.3799,9113.6504,26.03641,311.388,4.6009,4.32406,0.87737
2017-09-27,PSECZ:PX,40.05530500365613,40.20707963989692,40.048384673524495,40.10333616781244,119.77199961409828,1721.3289543798599,1865.59,1097.74,14736.655099595035,531.09003,51.939999,12657.41,22622.189,8340.75749281511,10368.9,3291.6899,1623.7725,1620.9794,3555.1699,9098.5801,26.02477,310.96,4.59775,4.31397,0.87684
2017-10-02,PSECZ:PX,40.31195468873189,40.59430538819605,40.31195468873189,40.529114896650256,120.93440711411803,1721.8893045270631,1887.58,1098.0601,14943.252668923695,541.03998,52.57,12902.65,22811.189,8385.570736106414,10255.7,3345.0701,1640.6514,1638.7213,3602.6899,9242.1504,25.92556,312.168,4.58465,4.31541,0.8871
2017-10-04,PSECZ:PX,40.71587627747899,40.82200217294892,40.56752312873657,40.76738794884855,121.5835222226853,1722.7722344154356,1870.58,1093.95,14826.772921138461,541.65002,52.68,12970.52,22456.381,8365.161980508568,9964.9004,3309.5801,1651.0891,1653.4025,3594.9099,9283.9697,25.81745,311.911,4.57905,4.30476,0.8927
2017-10-05,PSECZ:PX,40.654651741216675,40.839653116145996,40.57084284712331,40.83810438957773,121.39855000464742,1726.6535823503712,1863.46,1091.9,14888.787314341653,542.88,52.810001,12968.05,22566.029,8362.280807270783,10214.7,3345.5,1653.1515,1655.5476,3613.54,9262.6602,25.89224,312.001,4.578,4.31101,0.89784
2017-10-09,PSECZ:PX,40.88800396976916,41.02519906815543,40.78520426224591,40.93090159208148,122.26731131741651,1751.883439274422,1859.26,1100.84,15076.147382782216,541.19,52.685001,12976.4,22476.75,8395.082408981125,10236.0,3337.04,1647.9244,1651.5466,3610.5,9259.3398,25.87556,310.866,4.57015,4.29521,0.89432
2017-10-10,PSECZ:PX,40.92185644082741,41.030430377673,40.567525732166004,40.57409835989561,122.97398356107686,1751.180869641142,1859.0,1106.36,15233.674167197512,541.14001,52.645,12949.25,22335.91,8405.555183871904,10142.3,3321.72,1644.3409,1646.7516,3598.79,9267.1699,25.88006,309.266,4.5812,4.26992,0.89682
2017-10-11,PSECZ:PX,40.58778652211267,40.74933921505047,40.57078524711367,40.74933921505047,124.57074687788521,1745.2095274431786,1851.65,1119.55,15395.123167938396,541.76001,52.685001,12970.68,22552.211,8446.827706831407,10278.4,3335.3101,1641.7046,1646.4464,3607.3899,9265.3398,25.87453,308.685,4.58675,4.26978,0.89191
2017-10-12,PSECZ:PX,40.83801644695037,40.94883033231766,40.82251800144445,40.87250048820104,125.86702376314764,1741.384272011671,1842.75,1122.27,15431.683779201205,542.84003,52.645,12982.89,22398.51,8491.874985952214,10275.9,3324.75,1644.6478,1642.4427,3605.54,9297.3398,25.80904,308.04,4.59245,4.2464,0.88982
2017-10-16,PSECZ:PX,40.89147015930259,40.91399026820673,40.7528550062202,40.87593904971353,126.99119304533001,1752.340830751778,1848.33,1119.84,15443.952768245306,546.66998,52.639999,13003.7,22428.311,8438.49660306285,10181.4,3376.02,1638.3323,1641.1108,3606.27,9274.5898,25.75476,308.052,4.5838,4.23698,0.89198
2017-10-17,PSECZ:PX,40.93723473213949,41.175987958127195,40.78675020696483,41.06205522976498,126.29437368544052,1759.2721441661577,1853.7,1113.87,15315.439620645357,546.62,52.639999,12995.06,22337.779,8419.780772505264,10216.8,3373.1399,1636.9437,1635.1863,3607.77,9269.8604,25.71693,308.088,4.5836,4.23456,0.89268
2017-10-18,PSECZ:PX,41.06756942206368,41.16786981786149,40.9400557405843,40.96882407116196,126.99317946235055,1755.2499591338558,1842.9301,1117.6,15222.679450916317,547.67999,52.84,13043.03,22354.689,8375.011214247646,10273.4,3403.1299,1644.7322,1644.8342,3619.6499,9309.6104,25.72273,307.747,4.58815,4.23542,0.90064
2017-10-19,PSECZ:PX,41.02351096446495,41.18389438985007,40.91217683907625,40.98263654780126,126.95131145731189,1741.3500962490075,1842.98,1110.37,15053.725351281144,544.56,52.700001,12990.1,22133.211,8423.230660710087,10197.5,3369.0,1646.9564,1640.009,3602.0801,9233.5195,25.68844,307.978,4.59745,4.2345,0.89313
2017-10-24,PSECZ:PX,40.961987975150315,41.16862992337596,40.961987975150315,41.0721428482144,127.10922437342568,1716.6258552237994,1799.4,1134.1899,14864.885795094013,543.66998,52.945,13013.19,22629.57,8449.950601760374,10205.7,3386.02,1650.4655,1643.5743,3610.6899,9194.8398,25.60032,310.059,4.59675,4.23931,0.89072
2017-10-25,PSECZ:PX,40.9314589867972,41.42075405157333,40.92912344949517,41.42075405157333,128.22088626130838,1713.773162696126,1802.2,1129.2,14848.166259168707,541.27002,52.740002,12953.41,22446.391,8411.884968147111,10153.3,3363.3799,1649.7382,1638.5878,3591.46,9084.04,25.69002,310.721,4.59845,4.2536,0.88532
2017-10-30,PSECZ:PX,41.39340140896125,41.49357376778254,41.32519065879112,41.472136103443354,128.10115120484636,1706.1390483646485,1852.5601,1129.98,15250.579439340534,549.46002,53.880001,13229.57,22752.891,8540.903501767993,10446.0,3419.76,1662.3213,1639.0809,3662.1799,9175.5,25.65578,311.326,4.5984,4.23858,0.8767
2017-11-02,PSECZ:PX,41.58207506983431,41.677861181782575,41.40452032573508,41.51510266635828,129.15071925783914,1690.9790921446045,1861.04,1119.09,15166.524054092259,553.83002,54.049999,13440.93,23046.051,8510.063865016164,10457.8,3445.23,1672.7762,1637.1532,3688.8,9279.6504,25.68222,310.876,4.59875,4.2446,0.88781
2017-11-06,PSECZ:PX,41.15378368806122,41.37724562615326,41.15378368806122,41.3095456600052,128.76024701977826,1695.4281669280363,1862.28,1055.46,15216.679864626638,555.21997,54.029999,13468.79,23002.85,8593.499772727273,10316.5,3390.3,1676.1415,1643.8182,3682.3601,9288.7803,25.55245,311.554,4.5912,4.24308,0.88
2017-11-07,PSECZ:PX,41.24540566906434,41.3509326237753,41.100403816480025,41.262211813703495,127.64695319814794,1674.3797328838175,1863.36,1057.9399,15380.467641273523,553.79999,53.785,13379.27,22962.59,8498.993099547512,10230.7,3411.22,1670.2361,1634.0396,3658.77,9220.1602,25.58588,311.868,4.6272,4.23487,0.884
2017-11-08,PSECZ:PX,41.34664753895157,41.50526188403294,41.2538287740521,41.281631323082536,128.62523643125058,1680.2277097241126,1901.77,1066.05,15274.754630811562,554.77002,53.700001,13382.42,22831.301,8503.25823536719,10228.7,3412.3,1662.9879,1636.6676,3655.04,9265.8301,25.53363,311.93,4.6287,4.23036,0.88551
2017-11-09,PSECZ:PX,41.29132184510775,41.50107144478342,41.2744949182681,41.50107144478342,129.25582753762265,1667.3102186639119,1892.98,1071.5601,15127.667011390073,550.37,53.099998,13182.56,22641.311,8463.113013388818,10141.1,3377.25,1643.2554,1604.5071,3612.5,9177.8203,25.55428,311.581,4.6464,4.22561,0.88432
2017-11-13,PSECZ:PX,41.49986598955578,41.72413617961619,41.45493928115703,41.51432974070737,125.89964976201777,1663.0835124215594,1882.25,1063.37,14869.749291948103,545.42999,52.41,13074.42,22437.641,8274.393188716302,10049.9,3382.8501,1630.5118,1587.6727,3574.52,9162.7402,25.59502,311.788,4.6532,4.24757,0.89616
2017-11-14,PSECZ:PX,41.422854504962544,41.56750425761536,41.36983315762222,41.424024179512294,125.36575061657219,1679.773152831285,1888.45,1064.02,14913.638807025816,541.72998,52.169998,13033.48,22297.08,8282.047160537955,9990.4004,3360.8201,1628.4847,1570.8488,3556.3799,9130.4805,25.64816,312.21,4.6463,4.2415,0.89524
2017-11-15,PSECZ:PX,41.5035107132394,41.61694248187927,41.18277260880943,41.18277260880943,123.81558375764727,1668.671695425556,1881.76,1062.99,14707.679169615476,538.48999,52.02,12976.37,22158.881,8265.443059261419,10013.9,3339.48,1626.9999,1564.0118,3545.72,9089.5498,25.56603,311.876,4.63335,4.239,0.89198
2017-11-16,PSECZ:PX,41.186631101572864,41.532710331539825,41.186631101572864,41.246462424169664,124.96570217731387,1663.040787956507,1878.73,1064.9,14708.700425447521,539.19,52.349998,13047.22,22206.6,8280.394462504204,10088.7,3331.99,1633.6582,1583.4689,3564.8,9146.8203,25.57189,311.944,4.63985,4.23554,0.8921
2017-11-20,PSECZ:PX,41.38164264853812,41.582512982029954,41.24158266991198,41.33338668951566,125.65215489720343,1680.813556040741,1880.0601,1057.52,15074.498756071554,539.71002,52.41,13058.66,22189.25,8333.288224282203,10025.5,3313.6101,1623.5417,1577.0092,3561.4099,9299.6104,25.48908,313.24,4.64885,4.2205,0.88674
2017-11-21,PSECZ:PX,41.37431055245296,41.40767015793118,41.20356777820867,41.23536126030933,126.37157745416904,1682.7664345898481,1888.17,1064.79,15191.913553436952,541.82001,52.669998,13167.54,22326.439,8353.629170423805,9993.4004,3327.4199,1636.6458,1589.3951,3579.3201,9324.5303,25.47692,312.998,4.64645,4.21347,0.8872
2017-11-22,PSECZ:PX,41.34254328767684,41.46563807144688,41.12073671244901,41.16045739347385,128.44957094251814,1670.8317659576755,1882.35,1059.34,15206.386396471751,540.02002,52.544998,13015.04,22315.24,8331.484143383344,10013.9,3316.1201,1617.5168,1578.2362,3562.6499,9291.8398,25.42756,312.429,4.65215,4.20832,0.89048
2017-11-23,PSECZ:PX,41.2221689549752,41.38053379020913,41.01468866167352,41.104282424690155,128.05116250753002,1671.829844394773,1875.03,1063.04,15251.686508879113,541.34998,52.814999,13008.55,22397.779,8291.31011200787,10032.8,3306.1899,1612.5731,1577.7238,3572.0701,9315.5596,25.4482,312.084,4.6528,4.20988,0.89458
2017-11-27,PSECZ:PX,41.37779521380934,41.43624950961161,41.15653197332287,41.185174578265986,126.82084563767025,1666.6429948413083,1863.38,1058.4,15268.16752232727,538.09003,52.665001,13000.2,22176.699,8319.699725076618,10063.1,3299.3999,1608.7438,1563.1221,3564.02,9264.3896,25.49,310.866,4.64265,4.20338,0.88752
2017-11-28,PSECZ:PX,41.16791631311343,41.39505343214387,41.11024937615751,41.34170170815744,125.74881115654281,1681.6172803586246,1867.25,1061.2,15213.298289846109,543.59003,52.93,13059.53,22291.77,8444.521047210495,10144.4,3321.1399,1620.8088,1575.8719,3583.49,9320.4404,25.49121,312.068,4.63995,4.2043,0.88349
2017-11-29,PSECZ:PX,41.29983677580284,41.50989240527412,41.26143108235473,41.267309504821284,123.98042209078018,1678.6439437165589,1858.2,1059.1899,14975.361943111842,541.41998,53.0,13061.87,22325.939,8402.15475703441,10267.7,3330.8601,1618.687,1573.9557,3589.9099,9304.4199,25.51705,313.108,4.64435,4.20439,0.87996
2017-12-04,PSECZ:PX,41.493596315770795,41.67844734495035,41.492426372548145,41.6246299567082,120.34944449750104,1681.112899219113,1857.84,1059.47,14815.943179225917,541.53998,52.884998,13058.55,22362.109,8342.582925997498,10208.6,3361.6101,1616.7975,1561.5496,3576.22,9328.6299,25.64227,314.13,4.62935,4.20832,0.8797
2017-12-05,PSECZ:PX,41.66372279718215,41.74218261150954,41.40726459811204,41.41155841879663,119.49819919568318,1667.1892498893244,1853.64,1058.58,14836.634765560095,543.60999,52.799999,13048.54,22416.311,8319.141689373297,10211.3,3336.8201,1613.3612,1553.1025,3570.5701,9288.9199,25.61821,314.304,4.63065,4.21302,0.8808
2017-12-06,PSECZ:PX,41.46715061363893,41.49803585502859,41.17315439180314,41.17315439180314,119.37457447349034,1655.85315674147,1852.24,1054.4,14771.984544901528,542.77002,52.775002,12998.85,22307.279,8409.858539153525,10184.0,3314.6101,1595.4404,1555.4127,3561.5701,9309.9902,25.57856,314.904,4.63215,4.20832,0.87374
2017-12-07,PSECZ:PX,41.219455514145785,41.36890626308183,41.16977292093273,41.3110038786773,122.14280390620522,1656.255510697554,1840.23,1053.36,14810.663070695617,544.51001,52.860001,13045.15,22459.51,8323.763501989768,10262.6,3327.3799,1599.2865,1551.6978,3573.1299,9270.5703,25.56026,313.962,4.6319,4.19729,0.8795
2017-12-11,PSECZ:PX,41.44473281322911,41.486869683146345,41.2340484636429,41.281647520401265,119.69162700915467,1643.874699107307,1840.98,1060.9,14730.283721305945,548.40997,52.865002,13123.65,22690.98,8454.300038565369,10306.9,3350.5601,1619.4731,1566.7177,3582.21,9314.7598,25.63076,313.938,4.63205,4.20906,0.88162
2017-12-12,PSECZ:PX,41.23576343529514,41.31136960974743,41.08182302854952,41.29149375976255,120.84481443338294,1638.80456345994,1846.23,1061.71,14826.269655355552,552.87,53.255001,13183.53,22727.32,8509.076078324599,10288.3,3337.97,1623.7523,1582.4169,3600.3501,9361.4102,25.65928,314.604,4.63245,4.21768,0.88146
2017-12-13,PSECZ:PX,41.227645886165966,41.317924266556254,41.064600018133504,41.244767647964125,121.60824545497924,1629.3104319381619,1849.28,1055.37,14808.248616194664,550.56,52.91,13125.64,22400.189,8549.071480704315,10260.5,3304.9399,1619.821,1578.4312,3581.75,9394.5498,25.69829,314.355,4.63145,4.22386,0.87688
2017-12-14,PSECZ:PX,41.26638438622692,41.47856189587808,41.2173305032617,41.47856189587808,122.94391205236614,1637.8503383738625,1836.52,1055.8199,14952.537704325838,547.46997,52.514999,13068.08,22191.74,8445.633922598057,10176.5,3311.3501,1609.598,1573.2043,3556.22,9383.0195,25.68604,314.096,4.63245,4.20774,0.88189
2017-12-18,PSECZ:PX,41.376329178747156,41.68709559961758,41.376329178747156,41.633743469718766,123.77699542515398,1660.7607162588154,1834.96,1048.5601,15130.626809799587,553.28998,53.139999,13312.3,22390.529,8521.016822683488,10244.1,3406.8899,1615.6309,1582.6503,3609.4199,9452.3203,25.67845,313.016,4.61565,4.19936,0.88452
2017-12-19,PSECZ:PX,41.66021118947649,41.85134521763976,41.61115864591468,41.70069579014651,124.01244371726494,1681.9699951290795,1826.83,1050.1,15079.693345351545,552.03003,52.830002,13215.79,22274.971,8499.999774658043,10234.3,3420.6299,1611.4342,1576.6008,3582.22,9399.1699,25.68878,312.929,4.61925,4.20473,0.88754
2017-12-20,PSECZ:PX,41.650500609968965,41.94246153774382,41.650500609968965,41.82544390890197,124.44213014870293,1686.1719158686583,1827.42,1050.14,15095.180923834962,547.38,52.544998,13069.17,22109.65,8483.709724696173,10207.7,3408.8101,1600.2886,1569.1798,3552.6499,9314.8301,25.72262,312.166,4.6261,4.19707,0.88702
2017-12-21,PSECZ:PX,41.76835210194762,41.93723468933757,41.747771720436035,41.84017573106749,125.68830822685425,1682.750080960297,1834.88,1045.02,15143.991048721484,549.39001,52.825001,13109.74,22240.25,8565.066062920285,10304.6,3440.02,1616.2676,1581.9326,3570.78,9424.6699,25.75754,311.407,4.6319,4.19158,0.88779
2017-12-28,PSECZ:PX,42.41933084337538,42.41933084337538,42.16172198601552,42.22866896870327,126.059540663329,1658.4399750880511,1869.38,1060.86,15334.06803600498,547.06,52.345001,12979.94,22120.949,8579.203741010433,10093.1,3434.8799,1588.5059,1574.7626,3524.3101,9405.7998,25.5426,310.796,4.6564,4.1772,0.88853
2018-01-03,PSECZ:PX,42.464087176717975,42.68901991242514,42.40217189406687,42.586350266510024,128.54397273612463,1710.4639185288488,1900.6899,1059.45,15400.785750439874,549.34003,52.32,12978.21,21904.561,8613.99813596245,10116.0,3487.3899,1587.562,1583.1219,3509.8799,9478.9199,25.51874,308.1,4.62495,4.1489,0.89054
2018-01-04,PSECZ:PX,42.59071554125399,43.28316471203828,42.59071554125399,43.28316471203828,129.21027716171875,1719.9335406140692,1922.73,1061.22,15727.551049901009,554.06,53.099998,13167.89,22512.131,8679.433279198809,10314.4,3555.04,1603.672,1592.78,3568.8799,9509.2803,25.53256,308.412,4.6314,4.15182,0.88668
2018-01-08,PSECZ:PX,43.260740345946616,43.4724460874489,43.260740345946616,43.39378770571959,129.568464073404,1718.9014017786008,1927.91,1067.22,15706.456486560026,560.89001,53.849998,13367.78,22845.689,8730.160843920145,10398.4,3550.1001,1619.1348,1612.6685,3616.45,9541.7305,25.55481,309.52,4.6441,4.18974,0.8816
2018-01-09,PSECZ:PX,43.39521209707268,43.411253676847465,43.12368292761179,43.21366836498741,128.9058850536063,1728.8720144596978,1922.96,1067.16,15666.017791957689,563.03998,54.200001,13385.59,23004.98,8740.257537901485,10426.5,3558.8601,1632.2852,1622.0311,3622.8701,9611.6104,25.55858,309.292,4.6474,4.17492,0.88453
2018-01-10,PSECZ:PX,43.316507545136716,43.36159720686426,43.071433724980906,43.20082878084205,128.38927456643657,1731.8726775014009,1945.1899,1067.0699,15568.77306472279,560.44,54.0,13281.34,23157.42,8719.220633080897,10428.3,3596.1399,1629.2904,1620.2644,3609.8301,9524.96,25.50252,308.836,4.6394,4.16762,0.88867
2018-01-11,PSECZ:PX,43.18630451085692,43.40180503236818,43.1149934291932,43.40102531229944,128.79943393049132,1759.5670400689357,1954.26,1071.2,15673.29086977576,558.89001,53.869999,13202.9,23305.26,8734.377348725218,10435.2,3600.9399,1630.2872,1618.1155,3595.24,9503.8496,25.52198,308.796,4.642,4.17142,0.88878
2018-01-15,PSECZ:PX,43.71557832349866,43.73327837140678,43.47721767833584,43.6243247431723,128.1997505911314,1780.0406689020904,1974.34,1077.3199,15704.434177813047,561.06,54.07,13200.51,23543.551,8739.485134481478,10467.2,3604.3899,1627.2896,1610.799,3611.8101,9537.2803,25.42366,308.73,4.63745,4.17101,0.88897
2018-01-16,PSECZ:PX,43.66876608614309,43.95101888925638,43.66797767049193,43.95101888925638,128.62959661604785,1768.0750555668897,1985.6899,1083.16,15947.049547062748,561.17999,54.119999,13246.33,23495.279,8802.154254715482,10520.4,3611.23,1623.326,1614.295,3622.01,9464.0498,25.36733,308.515,4.65655,4.16614,0.88114
2018-01-17,PSECZ:PX,43.965807920967784,43.997357705541916,43.79977717964644,43.997357705541916,128.25437939277177,1787.3031817156118,1971.89,1077.6899,16024.233394929268,563.28003,53.93,13183.96,23514.67,8770.326953204823,10474.6,3628.0801,1622.8536,1618.2817,3612.78,9440.0098,25.35675,308.319,4.65315,4.16153,0.88086
2018-01-18,PSECZ:PX,43.95245070191709,44.086002866447046,43.8267777211352,44.086002866447046,128.32981318631545,1800.5976929940555,1975.14,1075.5601,15990.641120294551,566.48999,53.900002,13281.43,23630.811,8731.049182558218,10432.7,3628.3401,1624.7788,1619.603,3620.9099,9452.3496,25.38334,309.078,4.65105,4.17176,0.88202
2018-01-22,PSECZ:PX,44.253245679123204,44.64354637213339,44.253245679123204,44.614795665181084,132.58397896888016,1819.0916881809128,1974.28,1073.86,16156.747752029532,570.82001,54.450001,13463.69,23890.18,8782.915442934225,10584.0,3681.5701,1635.4664,1633.682,3665.28,9529.1299,25.39068,309.256,4.66745,4.16598,0.87846
2018-01-23,PSECZ:PX,44.65222611211071,44.821996899293204,44.58290136664282,44.787728417158505,134.21961935490128,1807.2277454666196,1977.47,1072.24,16260.622835870492,570.59998,54.380001,13559.6,23836.6,8873.29014414249,10609.5,3688.78,1643.7111,1636.6021,3672.29,9551.5801,25.38776,309.317,4.66815,4.15294,0.87136
2018-01-25,PSECZ:PX,44.99244837151957,45.01102514048163,44.541172379454515,44.80237732061424,130.7866546764917,1799.0933390356033,1981.8,1069.98,16109.010977841024,565.07001,53.889999,13298.36,23719.811,8674.86764169856,10595.3,3652.52,1604.4882,1601.0137,3630.1499,9482.96,25.3058,309.142,4.6765,4.13196,0.87792
2018-01-29,PSECZ:PX,44.712197508344836,44.77779441849328,44.472334107982796,44.70192329350231,130.26903208790077,1810.6006813467884,1987.9,1069.62,16060.138401812645,566.06,54.23,13324.48,23801.551,8753.057596640956,10555.6,3636.6201,1610.3981,1616.2417,3643.04,9457.2695,25.30607,310.896,4.65255,4.15746,0.87644
2018-01-30,PSECZ:PX,44.76219416655192,44.77920799444162,44.556445550211365,44.60748703388047,128.77746240831888,1798.1875080627824,1982.01,1072.4,15929.810079488729,561.0,53.759998,13197.71,23480.92,8675.248951032961,10428.2,3597.6799,1603.3104,1605.3661,3606.75,9433.3398,25.27356,310.042,4.651,4.15279,0.87467
2018-01-31,PSECZ:PX,44.762673142237304,44.9365796948615,44.71740979292415,44.90243365941474,130.05107096281483,1800.1569943116444,1986.51,1078.8199,15898.1364605749,560.52002,53.799999,13189.48,23507.061,8592.586027944111,10451.5,3594.27,1593.1515,1594.3478,3609.29,9335.4004,25.18594,309.021,4.64985,4.15446,0.87675
2018-02-01,PSECZ:PX,44.8150873010119,45.21800590551103,44.8150873010119,45.1653135019728,129.8645464873099,1787.5261404903624,1986.12,1074.66,15725.932790639125,556.87,53.59,13003.9,23541.461,8490.96547111635,10399.0,3587.3899,1601.8431,1589.8459,3577.3501,9290.9199,25.24083,309.848,4.6537,4.17055,0.88216
2018-02-05,PSECZ:PX,44.76547604418952,44.76547604418952,44.29615065979063,44.486814097202675,128.34070944964728,1764.0535144458818,1993.87,1076.49,15566.833359404141,542.65002,51.880001,12687.49,22821.631,8267.654053810344,10064.5,3506.8501,1546.3337,1549.4254,3478.77,9100.3896,25.2277,309.874,4.638,4.15535,0.88719
2018-02-06,PSECZ:PX,44.41399877953513,44.41399877953513,43.281780169107996,43.47609289779675,124.9362250811312,1722.4682068490795,1921.9301,1057.34,14993.710433931861,526.17999,50.740002,12392.66,22347.01,8082.438176941273,9810.0,3408.1899,1511.599,1517.0992,3394.9199,8836.71,25.26906,310.608,4.6488,4.17024,0.88357
2018-02-07,PSECZ:PX,43.31033691726887,44.093128193162016,43.31033691726887,44.01390269532239,127.48716878245538,1721.2267646016558,1962.28,1072.02,15087.773495447109,536.35999,51.639999,12590.43,22986.18,8268.4975805902,9976.9004,3508.4199,1551.1462,1553.6072,3454.52,8975.0098,25.37062,311.389,4.65615,4.19294,0.88038
