date,symbol,open,high,low,PX,DAX,WIG,ATX,UKX,LUXX,AEX,CAC,SMI,MAIN,SX5E,MSCI,EURCZK,EURPLN
2019-04-24,PSECZ:PX,1099.0601,1100.21,1086.9399,1088.97,12313.16,60959.719,3262.0801,7471.75,1442.6038,568.40997,54.73,9655.6699,47.200001,3502.6299,224.77,25.72314,4.29168
2019-04-25,PSECZ:PX,1089.02,1091.52,1084.54,1085.62,12282.6,60680.621,3244.47,7434.1299,1424.0487,567.59003,54.599998,9694.0596,47.919998,3491.9199,223.28,25.71135,4.29771
2019-05-02,PSECZ:PX,1070.08,1084.97,1070.08,1083.5,12345.42,59744.301,3190.8501,7351.3101,1412.5461,566.51001,54.720001,9746.0596,47.060001,3488.9299,221.29,25.70302,4.27735
2019-05-07,PSECZ:PX,1064.88,1068.98,1063.22,1063.5,12092.74,57845.469,3096.8201,7260.4702,1353.9749,556.85999,53.360001,9577.3799,47.82,3401.1599,221.93,25.72966,4.2924
2019-05-09,PSECZ:PX,1065.0601,1068.39,1051.3199,1051.4,11973.92,56637.25,3016.0,7207.4102,1337.5667,549.59003,52.68,9430.2998,47.799999,3350.71,221.88,25.72221,4.2965
2019-05-13,PSECZ:PX,1050.62,1056.02,1042.16,1043.87,11876.65,56389.141,3009.8,7163.6802,1297.3108,544.27002,52.18,9363.1797,47.259998,3320.78,215.35,25.75244,4.30916
2019-05-14,PSECZ:PX,1044.48,1051.66,1044.48,1050.3101,11991.62,56209.078,3047.3401,7241.6001,1322.908,550.65002,53.040001,9404.0801,47.360001,3364.3799,220.44,25.72311,4.30049
2019-05-15,PSECZ:PX,1050.46,1055.42,1048.48,1052.0699,12099.57,56373.359,3044.0601,7296.9502,1323.3442,553.08002,53.360001,9480.7598,46.779999,3385.78,220.9,25.7194,4.30214
2019-05-16,PSECZ:PX,1052.0699,1053.36,1047.13,1051.5699,12310.37,56664.5,3072.0701,7353.5098,1318.999,559.15002,54.07,9660.5898,46.200001,3438.5601,226.07,25.76198,4.30629
2019-05-20,PSECZ:PX,1050.72,1050.91,1041.58,1049.34,12041.29,56317.391,3014.95,7310.8799,1294.7781,551.37,53.23,9582.0801,46.209999,3369.78,222.67,25.77444,4.3054
2019-05-21,PSECZ:PX,1049.4399,1050.5,1044.53,1048.33,12143.47,56772.23,3026.21,7328.9199,1286.4663,553.14001,53.57,9624.1602,46.709999,3386.51,224.91,25.81544,4.30531
2019-05-22,PSECZ:PX,1048.33,1048.8199,1041.16,1042.6801,12168.74,57264.891,3008.1799,7334.1899,1267.1658,552.96997,53.529999,9645.04,46.75,3386.72,225.12,25.86192,4.3048
2019-05-23,PSECZ:PX,1043.0699,1043.84,1034.5601,1038.09,11952.41,56351.129,2949.25,7231.04,1242.767,543.71002,52.560001,9594.3096,46.91,3327.2,217.67,25.80754,4.29021
2019-05-28,PSECZ:PX,1039.63,1044.0699,1036.08,1038.16,12027.05,56920.141,2949.71,7268.9502,1252.1797,549.09998,52.950001,9680.8701,46.889999,3348.8601,221.36,25.85856,4.29332
2019-05-29,PSECZ:PX,1038.1899,1041.73,1035.91,1040.51,11837.81,56870.629,2904.3101,7185.2998,1229.3596,540.87,52.290001,9541.9697,46.549999,3297.8101,220.54,25.83392,4.28963
2019-06-03,PSECZ:PX,1044.09,1050.55,1037.4301,1049.9,11792.81,57857.73,2898.3999,7184.7998,1216.6571,540.71997,52.52,9602.7305,48.080002,3300.22,216.26,25.71778,4.277
2019-06-04,PSECZ:PX,1050.6801,1055.85,1047.6899,1053.83,11971.17,57781.801,2929.0601,7214.29,1242.9644,541.15002,52.830002,9597.71,46.84,3333.49,224.83,25.66335,4.2775
2019-06-05,PSECZ:PX,1054.22,1059.25,1051.6801,1052.6801,11980.81,57601.52,2930.45,7220.2202,1241.9453,543.64001,53.07,9658.6201,47.419998,3339.95,234.5,25.64394,4.27259
2019-06-06,PSECZ:PX,1052.6801,1061.04,1048.39,1048.39,11953.14,58360.5,2911.8201,7259.8501,1243.1095,544.32001,52.919998,9682.29,47.52,3338.4099,237.58,25.61066,4.25888
2019-06-11,PSECZ:PX,1059.22,1065.73,1059.22,1061.89,12155.81,59200.359,2971.0,7398.4502,1273.7032,557.21997,54.299999,9835.8701,47.610001,3401.1001,236.35,25.58725,4.25594
2019-06-12,PSECZ:PX,1062.08,1062.08,1050.14,1051.99,12115.68,58917.551,2943.8799,7367.6201,1283.2463,556.13,54.029999,9859.7305,46.950001,3386.6299,234.85,25.55256,4.25514
2019-06-13,PSECZ:PX,1051.6801,1056.15,1050.88,1050.88,12169.05,59374.379,2949.3301,7368.5698,1294.1918,555.84998,54.0,9861.8301,47.080002,3390.5,234.82,25.55007,4.25592
2019-06-18,PSECZ:PX,1052.74,1055.1801,1044.71,1055.1801,12331.75,59936.461,2964.04,7443.04,1292.5204,560.21002,55.369999,9988.5498,47.169998,3452.8899,233.59,25.63326,4.26339
2019-06-19,PSECZ:PX,1055.1801,1060.1,1055.1801,1057.5601,12308.53,59738.559,2956.6499,7403.54,1295.3893,561.45001,55.419998,9961.8096,47.59,3454.7,236.65,25.599,4.2521
2019-06-24,PSECZ:PX,1053.71,1056.63,1050.22,1056.1801,12274.57,60003.898,2945.4099,7416.6899,1270.9401,560.07001,55.490002,9898.8496,47.66,3455.5701,235.01,25.45956,4.25658
2019-06-26,PSECZ:PX,1040.8199,1042.4301,1033.13,1034.74,12245.32,59852.699,2946.95,7416.3901,1286.4115,558.23999,55.279999,9838.1299,48.209999,3442.95,231.52,25.44509,4.25084
2019-06-27,PSECZ:PX,1034.42,1041.55,1033.66,1037.9399,12271.03,60293.371,2945.5701,7402.3301,1299.5179,557.53003,55.25,9859.7598,48.990002,3442.3799,234.1,25.43469,4.24516
2019-07-01,PSECZ:PX,1041.73,1046.67,1038.8101,1039.84,12521.38,60323.789,3007.3,7497.5,1310.4001,568.27002,56.009998,9970.0,50.880001,3497.5901,240.51,25.44938,4.24196
2019-07-02,PSECZ:PX,1040.04,1043.54,1034.74,1040.72,12526.72,60538.16,2985.1799,7559.1899,1295.9069,570.06,56.099998,10020.93,50.869999,3507.98,244.58,25.44092,4.23898
2019-07-03,PSECZ:PX,1040.72,1049.29,1040.7,1049.29,12616.24,60671.762,3010.3,7609.3198,1302.9873,572.92999,56.509998,10066.53,50.639999,3540.6299,245.57,25.47024,4.24253
2019-07-08,PSECZ:PX,1052.15,1056.24,1050.59,1052.12,12543.51,60582.98,3023.6599,7549.27,1298.4507,569.35999,56.200001,9994.0996,50.040001,3523.76,234.7,25.56172,4.27187
2019-07-09,PSECZ:PX,1051.92,1054.36,1046.11,1048.4399,12436.55,60199.828,2986.3899,7536.4702,1269.9308,566.28003,56.029999,9961.3398,49.400002,3509.75,238.0,25.5814,4.26594
2019-07-10,PSECZ:PX,1048.4399,1051.34,1046.58,1047.25,12373.41,60242.609,2996.05,7530.6899,1274.1381,565.57001,54.439999,9937.5596,49.59,3501.52,238.0,25.60206,4.26752
2019-07-11,PSECZ:PX,1047.22,1052.08,1047.0699,1047.0699,12332.12,60362.109,2991.5701,7509.8198,1268.7189,566.98999,54.290001,9879.5303,50.290001,3496.73,240.28,25.58607,4.26887
2019-07-15,PSECZ:PX,1055.62,1058.37,1050.75,1056.65,12387.34,60527.98,2997.53,7531.7202,1270.5631,569.26001,54.59,9808.5801,49.48,3502.22,245.2,25.5826,4.25718
2019-07-16,PSECZ:PX,1056.65,1060.15,1054.74,1057.73,12430.97,60372.23,3005.97,7577.2002,1297.7784,571.21002,54.93,9850.5195,49.18,3521.3601,241.57,25.61724,4.26252
2019-07-17,PSECZ:PX,1057.38,1064.95,1057.38,1062.36,12341.03,59975.078,2976.9199,7535.46,1283.8335,572.34003,54.470001,9942.0098,48.900002,3501.5801,241.58,25.5387,4.25406
2019-07-18,PSECZ:PX,1062.5601,1064.0601,1056.03,1063.87,12227.85,60192.602,2953.8999,7493.0898,1271.9751,571.57001,54.240002,10010.15,48.52,3482.8301,245.73,25.53073,4.25031
2019-07-22,PSECZ:PX,1067.77,1072.65,1066.39,1069.58,12289.4,60929.941,2974.72,7514.9302,1287.5265,576.0,54.389999,9922.3701,47.880001,3489.9199,240.59,25.5516,4.2551
2019-07-23,PSECZ:PX,1069.54,1072.84,1066.17,1071.22,12490.74,60750.641,3017.6299,7556.8599,1302.4587,582.08002,54.959999,9965.1504,47.740002,3532.8701,235.61,25.5015,4.25244
2019-07-24,PSECZ:PX,1071.26,1076.11,1069.3101,1075.4399,12522.89,60776.711,3040.95,7501.46,1303.3549,583.26001,54.84,9907.6797,48.150002,3532.8999,232.25,25.53654,4.25855
2019-07-25,PSECZ:PX,1075.6801,1081.78,1074.02,1074.02,12362.1,60249.719,3041.73,7489.0498,1302.7205,578.82001,54.580002,9877.0303,48.810001,3510.1499,231.89,25.57329,4.27283
2019-07-29,PSECZ:PX,1071.65,1074.61,1067.66,1070.64,12417.47,59678.699,3012.1599,7686.6099,1325.7216,579.54999,54.830002,9970.8701,48.310001,3523.5801,232.37,25.66045,4.29781
2019-07-30,PSECZ:PX,1069.92,1069.9399,1060.0,1062.22,12147.24,59430.051,2975.8701,7646.77,1290.022,574.34003,53.900002,9890.9004,47.34,3462.8501,227.88,25.6861,4.2893
2019-07-31,PSECZ:PX,1062.25,1062.25,1054.72,1056.6899,12189.04,59670.602,2984.9399,7586.7798,1304.2708,572.09003,53.970001,9919.2695,48.740002,3466.8501,227.24,25.79669,4.30634
2019-08-05,PSECZ:PX,1040.37,1040.37,1023.96,1025.54,11658.51,57157.801,2894.45,7223.8501,1242.5077,540.94,51.310001,9599.4297,48.110001,3310.9299,209.24,25.74154,4.31732
2019-08-06,PSECZ:PX,1025.22,1030.87,1022.65,1022.85,11567.96,57082.762,2890.1899,7171.6899,1234.2943,537.28003,51.23,9553.8799,47.330002,3291.6599,214.34,25.768,4.32155
2019-08-07,PSECZ:PX,1023.51,1027.8,1014.34,1015.7,11650.15,56625.18,2878.4099,7198.7002,1200.1331,539.57001,51.52,9533.9805,48.110001,3309.99,217.18,25.7898,4.32154
2019-08-08,PSECZ:PX,1015.74,1027.49,1015.74,1020.53,11845.41,57102.691,2898.7,7285.8999,1253.4609,548.88,52.709999,9751.5498,48.099998,3375.3799,225.47,25.85238,4.32256
2019-08-12,PSECZ:PX,1025.08,1031.6899,1025.08,1030.67,11679.68,55915.512,2878.52,7226.7202,1219.071,542.14001,51.970001,9760.0195,49.349998,3326.55,219.96,25.8348,4.33436
2019-08-13,PSECZ:PX,1030.91,1033.0601,1024.0601,1030.29,11750.13,57024.898,2896.6599,7250.8999,1235.2281,545.69,52.419998,9786.2402,47.830002,3357.1599,226.31,25.87912,4.37418
2019-08-14,PSECZ:PX,1030.78,1038.45,1029.3199,1030.4301,11492.66,55634.699,2848.1899,7147.8799,1193.3533,536.65997,51.360001,9628.4805,47.990002,3288.7,218.9,25.84118,4.37104
2019-08-19,PSECZ:PX,1035.73,1043.41,1033.6899,1035.33,11715.37,56035.148,2906.6201,7189.6499,1206.9674,547.90997,52.560001,9825.5898,48.049999,3369.1899,230.31,25.78729,4.35912
2019-08-20,PSECZ:PX,1036.4,1038.87,1033.74,1033.74,11651.18,56204.551,2885.72,7125.0,1207.3278,545.22998,52.240002,9770.3896,48.029999,3350.23,231.5,25.78437,4.34772
2019-08-21,PSECZ:PX,1035.1,1043.14,1035.1,1037.98,11802.85,56121.781,2943.5801,7203.9702,1205.411,550.41998,53.169998,9848.1104,48.189999,3394.8899,235.03,25.78494,4.35714
2019-08-22,PSECZ:PX,1038.0,1044.4301,1038.0,1042.3199,11747.04,56118.922,2929.77,7128.1802,1229.9034,546.90002,52.709999,9805.5,48.529999,3373.6699,236.0,25.8642,4.38085
2019-08-27,PSECZ:PX,1039.37,1042.8,1033.77,1034.13,11730.02,55881.98,2896.1899,7089.5801,1226.6722,547.28003,52.709999,9786.0801,48.34,3370.47,231.23,25.88875,4.39084
2019-08-28,PSECZ:PX,1034.15,1037.7,1022.54,1024.08,11701.02,54846.48,2868.3101,7114.71,1208.8801,548.38,52.48,9758.1904,48.200001,3365.3799,231.73,25.88776,4.38629
2019-08-29,PSECZ:PX,1024.1899,1031.23,1024.1899,1031.02,11838.88,55273.051,2887.02,7184.3198,1230.0306,554.28003,53.290001,9838.4805,48.669998,3411.3301,235.61,25.94816,4.3779
2019-09-03,PSECZ:PX,1036.9399,1040.79,1029.03,1030.39,11910.86,56237.398,2880.78,7268.1899,1220.9354,559.01001,53.41,9852.7002,48.060001,3420.74,233.49,25.85621,4.34042
2019-09-04,PSECZ:PX,1029.55,1031.79,1024.0699,1028.39,12025.04,56176.461,2908.3501,7311.2598,1246.8257,563.46002,54.080002,9894.5996,48.209999,3450.8301,230.2,25.82896,4.34222
2019-09-05,PSECZ:PX,1028.77,1040.96,1028.77,1040.28,12126.78,56358.301,2930.9199,7271.1699,1251.7612,569.09998,54.700001,9983.0703,47.75,3484.7,235.43,25.85031,4.33919
2019-09-09,PSECZ:PX,1032.0601,1037.3,1031.9399,1033.49,12226.1,57682.469,2956.8601,7235.8101,1271.577,568.13,54.689999,10059.37,46.450001,3495.02,237.51,25.85376,4.33174
2019-09-10,PSECZ:PX,1033.49,1037.21,1027.97,1035.04,12268.71,57893.23,2992.8101,7267.9502,1303.6957,568.48999,54.639999,10020.48,46.25,3498.99,228.43,25.88905,4.34123
2019-09-11,PSECZ:PX,1035.24,1043.95,1035.24,1043.5699,12359.07,57949.461,3000.21,7338.0298,1327.7168,573.16998,54.939999,10098.59,46.560001,3516.8201,226.71,25.83858,4.3374
2019-09-12,PSECZ:PX,1043.53,1049.76,1039.83,1049.42,12410.25,57886.602,3018.27,7344.6699,1327.1984,574.78998,55.209999,10094.09,46.240002,3538.8601,232.39,25.85684,4.32276
2019-09-16,PSECZ:PX,1047.8101,1060.88,1047.6801,1060.83,12380.31,58525.391,3052.2,7321.4102,1337.0975,573.46002,54.790001,9969.1904,45.860001,3518.45,230.0,25.9072,4.3356
2019-09-17,PSECZ:PX,1060.83,1061.04,1046.55,1047.51,12372.61,57980.441,3045.47,7320.3999,1318.8143,574.92999,54.889999,10013.82,46.040001,3521.26,240.15,25.8752,4.34028
2019-09-18,PSECZ:PX,1048.39,1053.74,1047.97,1050.02,12389.62,58297.281,3039.8899,7314.0498,1340.9961,576.69,54.939999,10018.84,45.540001,3528.04,233.75,25.90128,4.34259
2019-09-19,PSECZ:PX,1050.02,1055.45,1049.25,1053.36,12457.7,58053.031,3069.0,7356.4199,1339.9958,579.08002,55.310001,10064.46,45.790001,3552.6499,235.39,25.86288,4.37432
2019-09-23,PSECZ:PX,1060.23,1061.38,1045.03,1045.03,12342.33,56874.121,3034.71,7326.0801,1299.6075,574.66998,55.080002,9997.3896,45.439999,3536.97,225.96,25.8641,4.38034
2019-09-24,PSECZ:PX,1045.03,1050.71,1044.49,1047.5699,12307.15,57462.781,3034.1499,7291.4302,1303.6703,574.84003,55.029999,9991.3096,45.310001,3532.05,225.61,25.76296,4.38336
2019-09-25,PSECZ:PX,1046.77,1050.83,1029.2,1031.0601,12234.18,57085.051,2998.02,7289.9902,1317.3621,573.41998,54.560001,9914.8203,44.810001,3513.03,227.06,25.8417,4.386
2019-09-26,PSECZ:PX,1031.76,1039.9399,1031.16,1037.1,12288.54,57377.871,2997.8899,7351.0801,1326.2256,577.71997,54.939999,10010.71,45.619999,3532.1799,223.55,25.84077,4.38396
2019-09-30,PSECZ:PX,1038.45,1043.58,1035.45,1041.75,12428.08,57320.301,3010.6101,7408.21,1356.3494,580.22998,55.59,10078.32,46.630001,3569.45,217.75,25.76125,4.37698
2019-10-02,PSECZ:PX,1031.25,1031.37,1008.61,1010.03,11925.25,55598.641,2924.4399,7122.54,1281.8754,558.01001,53.09,9757.2803,45.77,3413.3101,212.7,25.71428,4.3326
2019-10-07,PSECZ:PX,1004.49,1009.69,999.01001,1000.53,12097.43,55987.34,2936.1899,7197.8799,1297.8759,569.59998,54.040001,9914.0596,45.540001,3471.24,220.79,25.7877,4.3246
2019-10-08,PSECZ:PX,1000.53,1004.53,992.31,994.07001,11970.2,56247.949,2921.9099,7143.1499,1270.7802,562.71997,53.389999,9800.2402,45.689999,3432.76,214.51,25.8104,4.32207
2019-10-09,PSECZ:PX,993.89001,1001.02,993.89001,996.62,12094.26,56260.828,2916.6001,7166.5,1274.2291,565.75,53.830002,9830.0498,45.09,3462.1101,219.47,25.82547,4.31029
2019-10-10,PSECZ:PX,997.02002,1000.36,994.83002,997.28003,12164.2,56034.969,2939.6799,7186.3599,1285.6464,568.37,54.490002,9903.0195,46.57,3493.96,222.65,25.81907,4.30322
2019-10-14,PSECZ:PX,1014.96,1019.89,1011.71,1019.52,12486.56,56647.078,3002.23,7213.4502,1320.6312,575.21002,55.259998,9964.2402,46.529999,3556.26,225.11,25.78397,4.29146
2019-10-15,PSECZ:PX,1019.59,1022.46,1014.04,1020.39,12629.79,56781.82,3032.5901,7211.6401,1340.2708,579.87,55.860001,10048.75,45.970001,3598.6499,227.08,25.75916,4.28368
2019-10-16,PSECZ:PX,1020.39,1027.25,1017.87,1026.98,12670.11,56898.359,3043.45,7167.9502,1328.4969,576.85999,55.790001,10032.49,46.07,3599.25,225.98,25.70642,4.28242
2019-10-17,PSECZ:PX,1027.17,1039.46,1025.28,1034.3,12654.95,57297.121,3040.1899,7182.3198,1322.1752,576.27002,55.580002,10008.94,45.689999,3588.6201,229.03,25.63227,4.28232
2019-10-21,PSECZ:PX,1043.04,1053.29,1038.1801,1053.25,12747.96,57418.578,3084.48,7163.6401,1348.7043,575.91998,55.330002,9991.4199,46.0,3600.0801,226.15,25.5601,4.2688
2019-10-22,PSECZ:PX,1053.21,1058.4399,1050.16,1056.92,12754.69,57986.449,3118.1799,7212.4902,1342.5912,576.40997,55.389999,10017.35,45.860001,3604.8201,216.38,25.60425,4.27401
2019-10-23,PSECZ:PX,1056.92,1061.5699,1049.35,1059.29,12798.19,57950.18,3145.7,7260.7402,1346.6833,575.96997,55.360001,10023.52,45.790001,3606.8899,218.33,25.6122,4.2787
2019-10-24,PSECZ:PX,1060.47,1067.48,1059.98,1067.14,12872.1,58012.969,3154.6799,7328.25,1347.4001,582.37,55.610001,10106.53,46.119999,3621.3701,222.58,25.55224,4.27682
2019-10-29,PSECZ:PX,1061.74,1066.86,1061.37,1062.1801,12939.62,58392.578,3190.52,7306.2598,1376.9187,581.82001,56.169998,10257.69,45.860001,3622.0901,228.07,25.51504,4.25905
2019-10-30,PSECZ:PX,1062.1801,1067.16,1060.87,1061.88,12910.23,58430.48,3171.21,7330.7798,1363.0454,581.60999,56.380001,10254.95,46.23,3620.29,229.14,25.51639,4.26212
2019-10-31,PSECZ:PX,1060.88,1063.91,1048.76,1050.87,12866.79,57783.02,3139.5901,7248.3799,1356.1409,576.63,56.099998,10219.82,46.119999,3604.4099,234.56,25.50918,4.2514
2019-11-04,PSECZ:PX,1061.83,1069.6899,1061.65,1069.6899,13136.28,59326.129,3225.4099,7369.6899,1384.2958,585.54999,57.040001,10337.07,45.700001,3665.21,245.79,25.5043,4.26568
2019-11-05,PSECZ:PX,1069.86,1078.04,1069.86,1077.01,13148.5,59517.699,3246.3701,7388.0801,1414.2469,590.65002,57.23,10272.98,45.580002,3676.52,238.47,25.53668,4.26522
2019-11-06,PSECZ:PX,1077.12,1081.01,1073.78,1073.78,13179.89,59174.289,3224.2,7396.6499,1413.7808,594.92999,57.470001,10318.1,46.029999,3688.74,241.28,25.53005,4.2593
2019-11-07,PSECZ:PX,1074.1801,1081.4301,1072.16,1081.05,13289.46,59492.219,3250.6101,7406.4102,1442.4806,597.10999,57.66,10326.78,45.790001,3706.6799,246.68,25.48526,4.26568
2019-11-12,PSECZ:PX,1085.29,1087.59,1082.14,1084.11,13283.51,59141.352,3234.0601,7365.4399,1437.5634,599.03003,57.990002,10314.16,46.560001,3712.2,246.18,25.57094,4.29178
2019-11-13,PSECZ:PX,1084.1801,1088.09,1081.15,1084.96,13230.07,58816.98,3221.7,7351.21,1372.7878,597.56,57.810001,10299.22,46.639999,3699.5,249.21,25.5924,4.28521
2019-11-14,PSECZ:PX,1085.76,1086.37,1077.46,1079.39,13180.23,58622.102,3186.29,7292.7598,1362.6079,595.26001,57.740002,10233.23,46.709999,3688.8101,250.0,25.60263,4.27525
2019-11-18,PSECZ:PX,1082.98,1086.0699,1077.0,1078.1801,13207.01,58851.051,3157.0601,7307.7002,1351.7216,598.16998,58.060001,10347.18,47.529999,3704.9199,252.59,25.5502,4.28465
2019-11-19,PSECZ:PX,1077.5,1084.08,1077.5,1079.73,13221.12,58447.301,3153.1799,7323.7998,1322.4904,596.66998,57.84,10366.02,46.73,3696.5601,257.5,25.52106,4.29486
2019-11-20,PSECZ:PX,1079.64,1080.72,1074.27,1078.34,13158.14,58026.68,3155.1299,7262.4902,1328.7118,594.15997,57.73,10385.74,46.740002,3683.8799,256.37,25.54216,4.2996
2019-11-21,PSECZ:PX,1078.45,1078.45,1068.36,1073.6899,13137.7,57618.539,3148.49,7238.5498,1345.4586,589.84998,57.639999,10338.35,46.869999,3679.6599,255.62,25.49662,4.29682
2019-11-25,PSECZ:PX,1081.97,1087.86,1081.97,1084.5601,13246.45,58151.148,3183.1101,7396.29,1334.707,596.65997,58.0,10468.62,46.75,3707.6799,264.01,25.504,4.3048
2019-11-26,PSECZ:PX,1086.91,1088.36,1076.76,1079.01,13236.42,58051.641,3191.6699,7403.1401,1361.5313,597.59003,58.099998,10506.93,46.549999,3705.55,259.77,25.52702,4.30813
2019-11-27,PSECZ:PX,1079.34,1088.45,1079.34,1085.45,13287.07,57867.891,3183.49,7429.7798,1390.064,598.37,58.049999,10529.26,45.98,3712.8501,258.18,25.56542,4.31972
2019-12-02,PSECZ:PX,1080.75,1089.58,1079.4,1081.6899,12964.68,56868.738,3118.52,7285.9399,1344.751,587.12,56.709999,10348.44,46.889999,3626.6599,256.57,25.5161,4.28444
2019-12-03,PSECZ:PX,1081.97,1082.66,1074.02,1077.64,12989.29,56191.172,3092.6499,7158.7598,1306.3828,582.92999,56.09,10232.93,46.200001,3610.99,254.35,25.56075,4.27852
2019-12-04,PSECZ:PX,1078.64,1080.48,1075.0699,1079.35,13140.57,56123.68,3112.5,7188.5,1312.335,590.98999,56.860001,10334.56,45.619999,3660.02,259.03,25.53995,4.27706
2019-12-05,PSECZ:PX,1079.26,1086.01,1079.26,1083.9399,13054.8,56338.75,3113.72,7137.8501,1313.87,591.44,56.869999,10363.5,45.580002,3648.1299,260.42,25.53286,4.27598
2019-12-09,PSECZ:PX,1091.3101,1092.42,1085.38,1087.25,13105.61,55867.949,3124.0901,7233.8999,1347.9553,602.26001,57.200001,10434.89,45.810001,3672.1799,263.53,25.533,4.2911
2019-12-10,PSECZ:PX,1087.45,1087.45,1079.14,1085.3199,13070.72,55609.32,3118.99,7213.7598,1334.3842,599.92999,57.310001,10390.53,45.880001,3671.78,261.5,25.5139,4.28281
2019-12-11,PSECZ:PX,1085.4399,1086.05,1079.39,1079.96,13146.74,55531.27,3123.1201,7216.25,1350.745,598.96002,57.32,10405.31,46.009998,3687.45,260.79,25.523,4.28524
2019-12-12,PSECZ:PX,1081.37,1092.33,1080.76,1091.78,13221.64,56621.059,3166.3301,7273.4702,1373.6931,599.71002,57.57,10451.36,45.709999,3706.3501,259.86,25.47032,4.26812
2019-12-16,PSECZ:PX,1093.64,1103.0601,1093.49,1100.02,13407.66,56832.07,3199.99,7519.0498,1390.9941,610.66998,58.619999,10541.67,45.639999,3772.74,261.19,25.433,4.26089
2019-12-17,PSECZ:PX,1099.91,1102.3,1097.6,1101.1,13287.83,57225.672,3207.0601,7525.2798,1369.0624,606.22998,58.349998,10538.89,45.5,3745.28,258.49,25.486,4.26655
2019-12-18,PSECZ:PX,1101.1,1107.67,1099.74,1106.23,13222.16,57169.879,3194.52,7540.75,1359.8673,606.03998,58.310001,10556.74,45.169998,3739.0,257.5,25.3832,4.26272
2019-12-19,PSECZ:PX,1106.03,1111.24,1103.6,1111.24,13211.96,57346.949,3204.6101,7573.8198,1358.7656,605.77002,58.400002,10575.15,45.080002,3739.1699,259.78,25.4435,4.25671
2019-12-23,PSECZ:PX,1109.5601,1114.73,1107.74,1114.73,13300.98,57569.711,3220.9399,7623.5898,1370.9622,609.21997,59.009998,10724.34,45.509998,3776.6599,258.72,25.52256,4.25987
2019-12-30,PSECZ:PX,1119.33,1120.2,1113.86,1115.63,13249.01,57832.879,3186.9399,7587.0498,1383.5869,605.83002,58.52,10616.94,45.650002,3748.47,256.92,25.41864,4.25291
2020-01-07,PSECZ:PX,1119.22,1122.37,1115.66,1117.64,13226.83,58283.262,3189.5,7573.8501,1365.6726,609.71002,58.950001,10686.8,45.450001,3759.25,262.41,25.2238,4.23214
2020-01-08,PSECZ:PX,1118.05,1118.76,1111.4,1118.22,13320.18,57596.09,3195.05,7574.9302,1381.8096,610.47998,59.110001,10652.16,45.860001,3772.5601,266.56,25.2465,4.24485
2020-01-09,PSECZ:PX,1120.2,1128.29,1118.9301,1126.66,13495.06,58397.172,3203.3201,7598.1201,1386.1379,612.54999,59.200001,10650.97,45.959999,3795.8799,267.83,25.26392,4.23658
2020-01-13,PSECZ:PX,1134.86,1139.17,1134.29,1137.41,13451.52,59275.02,3215.75,7617.6001,1383.4812,608.90002,59.139999,10622.41,45.68,3779.6799,271.99,25.17078,4.22244
2020-01-14,PSECZ:PX,1137.53,1141.13,1134.8199,1139.1,13456.49,59118.969,3210.22,7622.3501,1381.3091,611.15002,59.240002,10655.82,46.040001,3774.8799,266.67,25.08797,4.22976
2020-01-15,PSECZ:PX,1138.83,1138.99,1131.79,1133.09,13432.3,58671.25,3171.8201,7642.7998,1363.8685,611.56,59.16,10670.74,46.330002,3768.96,269.74,25.16363,4.2317
2020-01-16,PSECZ:PX,1133.11,1136.4301,1126.61,1133.26,13429.43,58962.371,3174.8601,7609.8101,1347.3785,612.06,59.23,10693.52,46.43,3774.1399,277.29,25.1529,4.23962
2020-01-21,PSECZ:PX,1131.79,1132.08,1125.52,1130.12,13555.87,58616.012,3158.55,7610.7002,1374.6406,611.89001,59.290001,10884.51,46.630001,3789.1201,278.03,25.13634,4.23769
2020-01-22,PSECZ:PX,1130.28,1140.66,1130.28,1140.48,13515.75,58401.691,3154.7,7571.9199,1368.5408,611.56,58.93,10895.07,46.27,3769.79,279.23,25.162,4.24606
2020-01-23,PSECZ:PX,1140.45,1142.53,1134.29,1135.4,13388.42,58401.852,3121.98,7507.6699,1353.8706,605.62,58.529999,10813.94,45.939999,3736.8501,279.15,25.16818,4.25672
2020-01-27,PSECZ:PX,1142.95,1143.02,1128.84,1131.58,13204.77,57063.121,3098.4399,7412.0498,1330.1436,598.69,57.509998,10675.96,46.25,3677.8401,273.94,25.22695,4.27234
2020-01-28,PSECZ:PX,1131.67,1131.74,1107.36,1107.47,13323.69,57336.449,3119.5701,7480.6899,1342.7732,602.96002,58.16,10781.98,46.200001,3719.22,278.17,25.2455,4.28637
2020-01-29,PSECZ:PX,1107.36,1111.5,1090.64,1097.59,13345.0,57351.219,3133.53,7483.5698,1318.7725,605.21997,58.450001,10859.88,46.02,3736.3601,282.28,25.24275,4.29434
2020-01-30,PSECZ:PX,1097.59,1100.5699,1069.95,1074.39,13157.12,56923.359,3101.48,7381.96,1271.1653,598.95001,57.580002,10748.92,46.080002,3690.78,292.77,25.22222,4.29659
2020-02-03,PSECZ:PX,1072.46,1086.4,1072.46,1085.15,13045.19,56795.27,3056.6299,7326.3101,1308.2585,592.35999,57.209999,10664.95,45.900002,3661.27,292.65,25.09698,4.27546
